date,actual,model,forecast,lower_80,upper_80,lower_95,upper_95,error,abs_error,pct_error
2025-09-23,35.97126420332581,Calendar ARIMA errors,42.79529420746108,31.857926604984335,53.73266180993783,26.0680339372745,59.52255447764767,-6.824030004135274,6.824030004135274,18.97078169275002
2025-09-24,39.40831868775629,Calendar ARIMA errors,42.13155599892376,31.19416612111837,53.068945876729146,25.404261661561847,58.85885033628567,-2.723237311167466,2.723237311167466,6.910310822302461
2025-09-25,47.12729261955051,Calendar ARIMA errors,42.58197069198438,31.64455917347758,53.51938221049118,25.854643258025725,59.30929812594304,4.545321927566128,4.545321927566128,9.644776253666068
2025-09-26,35.147144867719845,Calendar ARIMA errors,44.584159577404954,33.64672703474215,55.52159212006776,27.856799989774387,61.31151916503552,-9.437014709685108,9.437014709685108,26.850017960782743
2025-09-27,43.96054273237681,Calendar ARIMA errors,50.88269257351901,39.94523960567904,61.820145541358976,34.15530174827562,67.6100833987624,-6.9221498411422004,6.9221498411422004,15.74627930160666
2025-09-28,56.566128115612585,Calendar ARIMA errors,53.37217510256265,42.434702291458365,64.30964791366694,36.64475392966533,70.09959627545997,3.193953013049935,3.193953013049935,5.646405577772584
2025-09-29,47.159108814168206,Calendar ARIMA errors,44.3772504535365,33.43975836450103,55.31474254257196,27.64979979758768,61.10470110948532,2.781858360631709,2.781858360631709,5.898878139520617
2025-09-30,36.369213689945816,Calendar ARIMA errors,42.85941488253069,31.92190406478995,53.79692570027144,26.131935583498905,59.586894181562485,-6.490201192584877,6.490201192584877,17.845316227936703
2025-10-01,36.88880244179784,Calendar ARIMA errors,41.66791878728865,30.73038977442024,52.60544780015706,24.94041166121043,58.395425913366864,-4.779116345490806,4.779116345490806,12.955466236756171
2025-10-02,57.32308734119449,Calendar ARIMA errors,42.118250914604964,31.18070422498412,53.05579760422581,25.390716754266816,58.84578507494311,15.204836426589523,15.204836426589523,26.52480376028659
