date,actual,model,forecast,error,abs_error,pct_error
2025-01-10,46.28516506987247,Previous-year naive,25.466567132345105,20.818597937527365,20.818597937527365,44.97898604466342
2025-01-11,39.15182619768857,Previous-year naive,28.15142251232477,11.0004036853638,11.0004036853638,28.09678309721664
2025-01-12,55.702100621907306,Previous-year naive,40.07162979006526,15.630470831842047,15.630470831842047,28.060828330224005
2025-01-13,40.13026259504064,Previous-year naive,40.62971828392561,-0.4994556888849715,0.4994556888849715,1.244586146681968
2025-01-14,37.79069767441859,Previous-year naive,43.3781613809715,-5.58746370655291,5.58746370655291,14.785288577340015
2025-01-15,26.752365648991248,Previous-year naive,43.40761799951088,-16.655252350519635,16.655252350519635,62.25711987136979
2025-01-16,28.004024042379797,Previous-year naive,33.40466952931918,-5.400645486939382,5.400645486939382,19.285248001381277
2025-01-17,35.1764361302482,Previous-year naive,36.222834901070385,-1.0463987708221865,1.0463987708221865,2.974715138701583
2025-01-18,40.97913845415431,Previous-year naive,47.01915949136112,-6.040021037206813,6.040021037206813,14.739258230048268
2025-01-19,32.927906229929356,Previous-year naive,42.3791248593579,-9.451218629428546,9.451218629428546,28.702762220690467
2025-01-20,21.786288663649614,Previous-year naive,53.93536016519478,-32.149071501545166,32.149071501545166,147.56561798056885
2025-01-21,23.7448504333582,Previous-year naive,56.15274425541101,-32.40789382205281,32.40789382205281,136.48388273915697
2025-01-22,23.895587383895077,Previous-year naive,35.02228690985173,-11.126699525956653,11.126699525956653,46.56382514143897
2025-01-23,29.922319323068393,Previous-year naive,35.62993003253265,-5.707610709464255,5.707610709464255,19.07476037482166
2025-01-24,32.14623706011678,Previous-year naive,36.40234087045478,-4.256103810337997,4.256103810337997,13.239819647875564
2025-01-25,35.47392254840723,Previous-year naive,35.59098954630037,-0.11706699789314001,0.11706699789314001,0.33000860768467877
2025-01-26,48.748572934047594,Previous-year naive,28.05945292001194,20.689120014035655,20.689120014035655,42.44046290755252
2025-01-27,40.314434303013954,Previous-year naive,36.86429565673478,3.4501386462791714,3.4501386462791714,8.558072824108152
2025-01-28,45.09451078954806,Previous-year naive,52.46783046882029,-7.373319679272228,7.373319679272228,16.350814212583067
2025-01-29,35.581240140759625,Previous-year naive,34.78528014879273,0.795959991966896,0.795959991966896,2.2370215001446634
2025-01-30,34.54309211983404,Previous-year naive,29.70929151428748,4.833800605546564,4.833800605546564,13.993537662400177
2025-01-31,31.57414514750822,Previous-year naive,27.11900522046177,4.455139927046449,4.455139927046449,14.110088828162754
2025-02-01,37.88281542493448,Previous-year naive,27.893729696052684,9.989085728881793,9.989085728881793,26.368382647470746
2025-02-02,45.81435927990806,Previous-year naive,36.09069561769997,9.72366366220809,9.72366366220809,21.22405249149127
2025-02-03,31.590679975578233,Previous-year naive,40.0111064834097,-8.420426507831465,8.420426507831465,26.65478082251168
2025-02-04,36.36481446817088,Previous-year naive,48.774230330672744,-12.409415862501866,12.409415862501866,34.124788051272716
2025-02-05,35.228183672034326,Previous-year naive,40.22037672067739,-4.992193048643067,4.992193048643067,14.171020269222929
2025-02-06,30.533011317363595,Previous-year naive,35.05194424291073,-4.5189329255471336,4.5189329255471336,14.800154752431165
2025-02-07,30.585562543255204,Previous-year naive,32.442442739044125,-1.8568801957889214,1.8568801957889214,6.071100353844577
2025-02-08,37.71872504174835,Previous-year naive,41.98282087923907,-4.264095837490721,4.264095837490721,11.304984017278095
2025-02-09,39.04062335132503,Previous-year naive,42.57953541708637,-3.5389120657613375,3.5389120657613375,9.064691498173088
2025-02-10,27.01002378013907,Previous-year naive,51.471942023308195,-24.461918243169126,24.461918243169126,90.56607444069112
2025-02-11,22.984204964154124,Previous-year naive,57.92274382230649,-34.93853885815236,34.93853885815236,152.01108288340654
